species,process,initial_charge,final_charge,charge_state,degree,n_features,ne_min,ne_max,Te_min,Te_max,Ti_min,Ti_max,intercept,coeff_0,coeff_1,coeff_2,coeff_3,coeff_4,coeff_5,coeff_6,coeff_7,coeff_8,coeff_9,r2_score,mae_percent,max_error_percent
C,charge_exchange,3,3,3,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,5.4469694665205735,0.0,0.9993102593591628,-0.0001471940021235,0.7881953460016271,0.000169187640369,-2.5555515635896352e-05,-0.0751270796817199,-2.699020928817149e-05,-0.0004123860031772,-0.0005749252689034,0.9998813651713672,0.0145569573905841,0.0727355820801884
C,charge_exchange,4,4,4,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,5.516216273765863,0.0,1.0000457138046015,0.0002694644127255,0.3248547577248268,-0.0003148950494855,0.0002436297066677,0.0503460217468906,-0.0007583162090876,0.0005492770848109,0.0006381158022617,0.9996931029852294,0.0213822007426453,0.0722271088858082
C,charge_exchange,5,5,5,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,4.7746114893899705,0.0,0.9996300106365872,-6.539478718975192e-05,1.5123803052876803,-0.0001200451252165,-0.0001874082095166,-0.1927470707318577,0.0003797798719616,3.921874752937221e-05,4.482678883249304e-05,0.9999905842441552,0.0063325561973396,0.0202197014498796
C,fZ,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-16.738672635181768,0.0,-0.2001312283081095,-3.059177469611516,7.609585116878419,-0.0961071215827601,1.525047920102509,1.6861733398330594,0.3235663167013799,-0.0489548254341387,-1.445975650104662,0.9386290143252626,0.0230422364057799,11.718601695583802
C,fZ,1,1,1,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-9.947345903442123,0.0,-0.1305928508799132,-3.823932754307918,5.279009626859061,-0.051426451977441,1.3030408563044673,-0.6970541122857775,0.0181260709025308,0.1184781074337416,1.7716875743283165,0.9253288164252628,0.113168712236537,10.194030819645096
C,fZ,2,2,2,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-3.5326900430158696,0.0,-0.0818097650707463,-3.072448910238513,2.150573039636748,-0.0283999092236599,0.9192331922351642,-0.1611494309070898,-0.0237668567922553,0.0804183702842568,1.4626601081597803,0.8831655860225198,2.312721521308207,39.46538376015448
C,fZ,3,3,3,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-0.9656628147207098,0.0,-0.0296514133447726,-1.3316549179523458,1.4486059609646171,-0.0177571168677794,-0.2584310948126304,-0.3922836887529864,-0.0708900223687944,0.0392212188062857,1.7864594430745833,0.8026855056729822,8.101187189215477,45.528290950166415
C,fZ,4,4,4,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-1.5416452368698377,0.0,0.0674208836020723,2.011490891932633,-1.1477271492825314,0.0377554209505419,-2.104789367018422,-0.2522178671006647,-0.1700729846248159,0.0492820838166746,1.7135876431945876,0.8826297402870079,7.967827872065919,50.67218519890567
C,fZ,5,5,5,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-10.875286338929971,0.0,0.0422871691543679,12.671651406036617,-1.0901220120869644,0.05032385665317,-4.359505383064823,-0.347379002065278,-0.1133247692809793,0.0440132110695256,0.451878712186439,0.9682359885432748,1.5981314140086438,33.83475485351668
C,fZ,6,6,6,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-13.00640744387271,0.0,-0.0859109230381012,13.972377900256848,-3.2526150437846435,0.051606435957086,-0.2542800809356597,0.1177230276192357,0.026733109888559,0.1243380664043393,-2.8836577063917,0.921580349568998,3.781496763150104,75.30668968809773
C,ionization,0,1,0,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,5.93226891024131,0.0,1.0652629821959037,0.3197654443436999,0.0171824832989093,-0.1134587311273604,-0.0602638785943252,,,,,0.9981805438435424,0.054818773099276,0.2352845688565661
C,ionization,1,2,1,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,5.228920868757684,0.0,1.0238017998909432,0.4218607041767047,0.0060532606484611,-0.2464386266245904,-0.0215268585588294,,,,,0.99595686636409,0.0826352441238336,0.3638241477681416
C,ionization,2,3,2,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,4.472013991670749,0.0,1.0220113757477542,0.7858669166290823,0.0029262689534929,-0.3922898758747913,-0.0246614980813916,,,,,0.9872086698026024,0.1776475777532487,0.9655163413966936
C,ionization,3,4,3,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,3.6739590529958144,0.0,1.0376081465922635,1.1300432060082148,0.0052744195960959,-0.5799609076071824,-0.0357141238283868,,,,,0.9851592790020298,0.2349220244798455,1.501086009442574
C,ionization,4,5,4,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-1.3205240709391828,0.0,1.068573787711629,6.750398022867299,0.0032657897443105,-3.259320940673328,-0.0674784706235793,,,,,0.97440274932151,5.1452577384491285,261.1692911126074
C,ionization,5,6,5,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-2.9984978139792573,0.0,1.0793241006331196,8.377886070968112,0.000613636229442,-4.105977379081291,-0.0705572597577108,,,,,0.9735198494974502,3.675840179221944,1109.40900408193
C,radiation_brems,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-8.922941129235038,0.0,1.942497218833816,-1.2031272022066648,2.2999364048676214,-0.0231039771868971,0.5469053390956145,-0.3130878590758437,0.0031530157040052,0.0499844451951108,0.7987422311175838,0.9331038090268458,118.97514784393682,
C,radiation_brems,1,1,1,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-5.614552604143281,0.0,1.9692002745321733,-0.7084089605338073,0.8918832151650259,-0.0119599661096695,0.276545497519689,-0.0829981394354176,-0.0160870999332831,0.0310319717937029,0.7056818611483454,0.9347292497444702,6082.6457578407535,
C,radiation_brems,2,2,2,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-4.289364085546326,0.0,1.9881598596745509,0.1070220314088616,0.4712441234632207,-0.0033521815790591,-0.1171300125406102,-0.1641461834918464,-0.0322670886492261,0.0220417397763084,0.67370799483185,0.966369676948758,48.76777218269127,
C,radiation_brems,3,3,3,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-4.266867821597107,0.0,2.023182287105372,1.2522996121890746,-0.3069670972872386,0.0073201920934744,-0.6929578040418839,-0.0997882843800207,-0.0590843109707116,0.0126071933821683,0.641605467114957,0.9707775086740044,1.247183838555871,
C,radiation_brems,4,4,4,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-9.362232929618193,0.0,2.0874227807574526,8.010278422711018,-0.5888717302947317,0.0157011836035616,-3.9491510985846414,-0.1564585229030732,-0.115246424080092,-0.018895975035344,0.5619344102002929,0.969837635920426,1.901796724292928,
C,radiation_brems,5,5,5,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-13.862892004075617,0.0,1.8626508750807675,14.191189640544316,-1.8318490141044672,0.0345435689743685,-5.659625195175489,0.0063067557280915,0.5115263123932259,-0.0561024257858859,-0.1192391580875799,0.9828921276352176,1.868294539407696,
C,radiation_cont,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-7.900623139213999,0.0,1.9393803673184289,-2.669857304666881,2.301911658628089,-0.0219156279183203,0.551330658261656,-0.3123917362697593,0.0044651982209238,0.0481520294713613,0.7955856031084099,0.9552441457388692,100.90710402014408,
C,radiation_cont,1,1,1,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-4.737666341833395,0.0,1.959533023011191,-1.8081209600242183,0.8947341776805595,-0.0098604823810144,0.3531634618472062,-0.0824859791807757,-0.0090915873681966,0.0287026243549912,0.7035305144985955,0.9560777876645796,6632.596566858519,
C,radiation_cont,2,2,2,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-3.482021861631461,0.0,1.974951390836996,-0.9468298993297636,0.4732454925901013,-0.0024195040933803,0.0614679184229775,-0.1636661603800731,-0.0176803816456,0.0203091178174027,0.6701917147884342,0.9684356388993356,49.45269424226183,
C,radiation_cont,3,3,3,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-3.4352113934315853,0.0,2.014096265504607,1.1509163304014336,-0.3149818373104522,0.0092598347684616,-0.843788751934032,-0.1029549456058696,-0.070457874880884,0.0221917705125386,0.6543291645245928,0.9824798737108392,1.0564313500784277,
C,radiation_cont,4,4,4,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-8.269348168742784,0.0,2.0762573556457533,7.695604906119581,-0.5971777444453389,0.0164261884831039,-3.943074085146145,-0.1596962893516338,-0.1441265007187029,-0.0099988033148297,0.5697799863325388,0.9758940214247416,1.332451942119053,
C,radiation_cont,5,5,5,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-13.113523018045267,0.0,1.907116103294212,13.690737191306049,-1.8425112691140009,0.0328321591637717,-6.149726303266435,0.0046169685831703,0.4390168643992381,-0.0947026850506117,-0.0819629494420371,0.981089468654083,2.963601216481936,
C,radiation_cx,0,0,0,1,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-30.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,
C,radiation_cx,1,1,1,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-3.9499768046463593,0.0,1.978211454619477,-1.2153724595327615,2.34790207056426,-0.016036631601107,0.3013039204177192,-0.3494621772425808,-0.023662590767917,0.0365303263764962,0.7307899855559875,0.932502033670189,2741.759969957923,
C,radiation_cx,2,2,2,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-1.5756659640642574,0.0,1.992266492435704,-0.4211962431245298,0.8987721285076101,-0.008892717220676,-0.0969276073208331,-0.0844623598676382,-0.0407095742938828,0.0274184358738197,0.6978392223718003,0.9283270785300568,10251.53971542212,
C,radiation_cx,3,3,3,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-1.1685026922498118,0.0,2.026645865984212,0.7154882962839477,0.4773588272559038,0.0018598268442354,-0.682163891174208,-0.1633887214734913,-0.0672925152586072,0.0172712703416305,0.6647987355898379,0.9566715167240316,141.9669552382912,
C,radiation_cx,4,4,4,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-5.842533423146373,0.0,2.088806621694524,7.472239092913225,-0.2592917133664648,0.010148078947031,-3.945771889705645,-0.0834813526878652,-0.1242590885463177,-0.0128604253932543,0.5865424944750898,0.9681288145327904,5.034508680096545,
C,radiation_cx,5,5,5,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-11.361288303947228,0.0,1.9299661755378152,14.568789654413203,-0.4496222490339796,0.0245732537679726,-6.591493873355476,-0.1609739240790166,0.3899361950775485,-0.0924382900245164,0.2787577893965498,0.9832359702316192,3.565693551778026,
C,radiation_line,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-7.158981689913653,0.0,1.8047400962560576,-2.02920736022147,4.84546585178165,-0.0588854281469361,0.6014458171410878,-0.1926925305582969,0.0920220495212872,0.1023773011930708,1.1823323357385689,0.958373531801176,222.7870540635988,
C,radiation_line,1,1,1,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-3.183603526094437,0.0,1.9389443501414525,-1.6165536807819385,2.30141563648334,-0.025411396812386,0.4348414928067313,-0.3128574454687881,0.0035726496068231,0.0488717441585166,0.7969945711471468,0.9391849054636252,9361.99519042032,
C,radiation_line,2,2,2,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-0.5075016730110072,0.0,1.970646244441816,-1.1457521058625997,0.8931892862477316,-0.0116011358370384,0.1491253045910219,-0.0828744627868692,-0.0154828119630576,0.0301839060035891,0.7043645055558051,0.9426013893580828,6299.817979927895,
C,radiation_line,3,3,3,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.3051694919722577,0.0,1.9884045812789697,-0.4558215258390254,0.4718986938894251,-0.003179269349071,-0.1992428744372145,-0.1640916722756559,-0.0320462487865668,0.0216182989783947,0.673089567676864,0.9674089878092924,49.650342030709645,
C,radiation_line,4,4,4,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-3.9358792247834176,0.0,2.049660832704334,5.33756999210418,-0.2743341944026141,0.0047715105629197,-3.2034876668183423,-0.0965497764347006,-0.068608204798399,-0.0081150232885591,0.599079119265625,0.96031020488242,9.485842357510316,
C,radiation_line,5,5,5,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-9.876120854417293,0.0,2.017424131001194,12.9473639024384,-0.4952507163580043,0.0196610527547928,-6.544990330602527,-0.1386599885508868,0.1418521173908788,-0.0676622996624059,0.3421916057941395,0.9754653302353252,4.957845328812737,
C,radiation_tot,-1,-1,-1,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.6410092135208343,0.0,1.9883784242423903,-0.3380600660143456,0.3999722016697665,-0.0053658988118097,0.0169955087433473,-0.0896686789828653,-0.0082837103116237,0.0132857588954802,0.307087671154672,0.9871063317069372,0.2736853948886041,
C,recombination,1,0,0,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-0.3927041881527969,0.0,0.8885288759960972,-1.1587245778846724,-0.003833987110456,-0.117799673863989,0.0156307909611236,,,,,0.9998881340776,0.0170809393379979,0.0888994249654943
C,recombination,2,1,1,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.1665948765183655,0.0,0.8700864537573672,-1.038286442346087,0.0094435806112005,-0.0916684325425996,-0.0165800784821996,,,,,0.9999052119636798,0.0134824157892465,0.0792650967691947
C,recombination,3,2,2,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.8393777695006374,0.0,0.9473963865920634,-0.4583823007743798,0.0017969447316874,0.2058103204887819,0.053668344947718,,,,,0.9991858845114556,0.0321901623827879,0.1896315128378004
C,recombination,4,3,3,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.9190596856382518,0.0,0.9884676156871371,-0.0616454147541815,1.2261449738649188e-05,-0.0428050322763637,-0.0242473253035242,,,,,0.9406284451877172,0.3069259418990636,0.8472909905967934
C,recombination,5,4,4,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1.1519392950869678,0.0,0.9833467728233742,-0.2302841608055935,-0.0012640285917013,0.0382867164261694,-0.0396424796699968,,,,,0.968438467048269,0.2223240490405688,0.7806257940590505
C,recombination,6,5,5,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1.004125089278288,0.0,1.0086348600338315,-0.8140503119691506,0.0014126720867242,-0.0196408603332174,-0.0180563408329679,,,,,0.999901519325603,0.0138079967655693,0.0902279389543056
D,charge_exchange,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,5.605976704676843,0.0,0.999627905584576,-6.839852617814987e-05,0.3485424686084289,7.063391088482583e-05,-1.656001029859439e-05,-0.0187581483627704,4.854568097995998e-05,-0.0001728679983507,-0.0001759972107076,0.9999818217755484,0.0048364216357812,0.0223193274096185
D,fZ,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-3.0480869566712325,0.0,-0.1121015074118597,-0.4140117893377006,0.7662663642397132,-0.021558905270297,0.4711204689770534,-0.049388285208243,0.0423176880827198,0.0286290500909818,-0.0103532953208719,0.6393528205108272,1.2976888446138428,14.304822357192023
D,fZ,1,1,1,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,3.0480869566712325,0.0,0.1121015074118596,0.4140117893377008,-0.766266364239713,0.0215589052702971,-0.4711204689770534,0.049388285208243,-0.0423176880827197,-0.0286290500909817,0.0103532953208717,0.6393528205108274,1.2976888446138428,14.304822357192029
D,ionization,0,1,0,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,5.370324128222691,0.0,1.0517108921492635,0.1816804946874524,0.0093228421766113,-0.2039909947788103,-0.021452781619849,,,,,0.99799822873943,0.0558091986855433,0.247389582545552
D,radiation_brems,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-4.617775979763614,0.0,2.002005398374056,0.4742104961290134,-0.0156277903634184,0.000464343652587,-0.0225543307691417,-0.001554653937098,-0.0018303599490054,0.0006963819362029,0.0069207939075577,0.9999554833475052,0.0126720578202486,
D,radiation_cont,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-4.500431809329479,0.0,2.001519287352873,0.2167264176527395,-0.0163726514700048,0.0005201565900132,0.0787813578903426,-0.001632131364838,-0.0025168372902062,0.0011794966147821,0.0077731018370952,0.99991844761183,0.0196846737113463,
D,radiation_cx,0,0,0,1,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-30.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,
D,radiation_line,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-0.7436818913476956,0.0,1.89361360981032,-0.047208124735105,0.3180253848254341,-0.0229597161445458,0.0579584855170681,-0.0230451289800238,0.0307369586718944,0.0125233909069171,0.0017487278302719,0.9742357590900456,0.3928732074481924,
D,radiation_tot,-1,-1,-1,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-0.7435706429826263,0.0,1.8936375847557632,-0.0471480661124272,0.3179586449594128,-0.0229511800647492,0.0579754447460423,-0.0230290443259833,0.0307466574498523,0.0125135376235246,0.0017164707428247,0.9742558497503104,0.3925520923624296,
D,recombination,1,0,0,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-1.269321929777653,0.0,0.9943092457827736,-1.1216176342193342,-0.000978333295672,-0.0510456137285667,-0.0073538037206696,,,,,0.9999922522278308,0.0041142459927724,0.0392214214415825
H,charge_exchange,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,5.605976704676843,0.0,0.999627905584576,-6.839852617814987e-05,0.3485424686084289,7.063391088482583e-05,-1.656001029859439e-05,-0.0187581483627704,4.854568097995998e-05,-0.0001728679983507,-0.0001759972107076,0.9999818217755484,0.0048364216357812,0.0223193274096185
H,fZ,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-3.043840801058909,0.0,-0.1038563335542861,-0.4158300639535192,0.7870624348180896,-0.0370804602871042,0.463912308283448,-0.0368244852351929,0.0543172247952258,-0.0009139519864266,-0.0020755175594463,0.6304043311799798,1.2809990903129014,15.926139192036782
H,fZ,1,1,1,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,3.043840801058909,0.0,0.103856333554286,0.4158300639535193,-0.7870624348180896,0.0370804602871042,-0.463912308283448,0.036824485235193,-0.0543172247952257,0.0009139519864268,0.0020755175594464,0.6304043311799798,1.2809990903129014,15.926139192036782
H,ionization,0,1,0,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,5.370324128222691,0.0,1.0517108921492635,0.1816804946874524,0.0093228421766113,-0.2039909947788103,-0.021452781619849,,,,,0.99799822873943,0.0558091986855433,0.247389582545552
H,radiation_brems,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-4.618296186402507,0.0,2.0023375697612464,0.4744793341255835,-0.0161784048817594,0.0002176942521474,-0.0230161850127333,-0.0018691262826593,-0.0032587828542547,0.0014142966192284,0.0079717971689413,0.9999487707779916,0.013210580178118,
H,radiation_cont,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-4.500952015968372,0.0,2.001851458740066,0.2169952556493087,-0.0169232659883459,0.0002735071895736,0.0783195036467509,-0.0019466037103994,-0.0039452601954555,0.0018974112978076,0.0088241050984788,0.999919716547702,0.0192992847686342,
H,radiation_cx,0,0,0,1,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-30.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,
H,radiation_line,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-0.7423580160348537,0.0,1.8975266147061904,-0.0477289533707702,0.3265063890045533,-0.0299472912393425,0.0543661668595716,-0.0179032123255533,0.034519868346282,0.0004109428088678,0.006394724295864,0.9727524803819152,0.4396685449653967,
H,radiation_tot,-1,-1,-1,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-0.7422428161444307,0.0,1.8975452021233965,-0.0476691600545148,0.3264374086062747,-0.0299307900532289,0.05437871703395,-0.0178868911028258,0.0345233956359093,0.000389303589415,0.0063597232869035,0.9727802131659138,0.439023981798164,
H,recombination,1,0,0,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-1.269321929777653,0.0,0.9943092457827736,-1.1216176342193342,-0.000978333295672,-0.0510456137285667,-0.0073538037206696,,,,,0.9999922522278308,0.0041142459927724,0.0392214214415825
He,charge_exchange,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,4.768898291631017,0.0,0.9997059906569744,-7.545959983275276e-09,0.4996091468862969,-3.632908593987613e-08,-1.8352543467223442e-07,1.587654249806372e-07,2.2834712616021489e-07,1.0666379024007907e-09,1.4046125461630678e-07,0.9999999999839876,5.11792259222768e-06,1.3001315315840529e-05
He,charge_exchange,1,1,1,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,5.091000265383959,0.0,0.9997059914912512,-7.980911488955838e-08,0.4996089944624363,1.437877788352823e-07,-6.500549181495765e-08,-5.3224336824527264e-08,1.1067640642425877e-07,-2.102465974915134e-08,1.8831130632556336e-10,0.9999999999843026,5.062685409041832e-06,1.2556867222893316e-05
He,fZ,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-5.921172918764261,0.0,-0.065465421143333,-2.696744871692359,1.9720533969501808,-0.0105060500391112,1.100972153070823,-0.1168602771233111,0.0820468465433855,-0.0089212083432634,0.3851283594394283,0.8648566227716646,0.4597536773296901,15.72712992779231
He,fZ,1,1,1,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-1.1060637170604497,0.0,-0.062259627482351,-2.0671424402081846,1.0084759141685902,-0.0047094100868954,0.9213112581731004,-0.073326898148744,0.0756535262042145,0.0076330461864412,0.3081641427665281,0.906996517233657,4.1937634506909225,66.94712384141938
He,fZ,2,2,2,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.8802503335526264,0.0,0.0816678287954061,2.3652687776603734,-1.1569382273293551,0.0067323926568139,-1.1984524746903475,0.0371257895035929,-0.1121423275984158,-0.0005521960212561,0.0488600058980121,0.91608921243658,4.269468057057304,78.30562052962784
He,ionization,0,1,0,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,5.058283149278895,0.0,1.013882501938583,0.555801365529899,0.0036413749172116,-0.2649925694301112,-0.0063825925425515,,,,,0.9965735298591212,0.0800238165149248,0.32765951363566
He,ionization,1,2,1,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,3.9219696830374335,0.0,1.0363973575543943,1.010116782213464,0.0037039821265991,-0.511052398174609,-0.0345218549552481,,,,,0.9894917289745344,0.1818679814119129,1.0910930045843608
He,radiation_brems,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-5.318816237403632,0.0,1.9844052939538248,-0.1363042565091151,0.3540168943538561,-0.0015996314002819,0.1928073746718381,-0.0352569499467737,0.0148773135216222,-0.0022153556034949,0.1935245427247563,0.9803665617605016,0.3950507875811058,
He,radiation_brems,1,1,1,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-4.31394777919204,0.0,2.019277374866956,0.9132227376888096,-0.138483682359795,0.0012989486944146,-0.3259278863021706,-0.0167989888291873,-0.0331404028278726,-0.0023073816291895,0.2000775304341001,0.9878967419004,0.2660896123641142,
He,radiation_cont,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-4.368950401825543,0.0,1.9767300530894336,-1.3739514685934424,0.3570193626836049,-0.0010421827339243,0.0396994330452308,-0.0339958924581739,0.0205964917971729,-0.0054455931725923,0.1901451872382215,0.9836206568079852,0.4393770757788074,
He,radiation_cont,1,1,1,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-3.9125214824150367,0.0,2.022071831832767,0.3344004089918976,-0.1389190603496645,0.0016453773252876,-0.1598387324337065,-0.0167652960989068,-0.0399038563439857,-0.0021120839343307,0.1999271658557693,0.9865582230981482,0.2535997516069549,
